district_id,population,target_population,population_difference,relative_deviation,population_ratio,floor_population,cap_population,within_hard_limits,section_count,municipality_count,municipalities,province_count,provinces,area_km2,perimeter_km,compactness_polsby_popper,centroid_x_etrs89_utm30,centroid_y_etrs89_utm30,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy
10,21469,20367.4776119403,1101.5223880597005,0.05408241555713999,1.05408241555714,16293.98208955224,35643.085820895525,True,26,16,Abiego | Alberuela de Tubo | Alquézar | Barbastro | Berbegal | Castelflorite | Castillazuelo | Hoz y Costean | Huerto | Laperdiguera | Peralta de Alcofea | Peraltilla | Pozán de Vero | Salas Altas | Salas Bajas | Santa María de Dulcis,1,Huesca,661.9441984449867,294.88780333232774,0.09565719099343178,748034.4727249057,4654453.695913713,724743.1725000003,4628830.825200001,765577.4719000002,4679021.6118
11,18367,20367.4776119403,-2000.4776119402995,-0.0982192125139508,0.9017807874860492,16293.98208955224,35643.085820895525,True,11,1,Teruel,1,Teruel,85.35656167599386,44.374048657029626,0.5447392469237199,665346.4200832269,4461918.293769368,660221.4265999999,4454827.9848,669833.6174999997,4467840.146299999
12,19552,20367.4776119403,-815.4776119402995,-0.04003822306706409,0.9599617769329359,16293.98208955224,35643.085820895525,True,47,38,"Ababuj | Aguilar del Alfambra | Alfambra | Alloza | Anadón | Andorra | Camarillas | Castel de Cabra | Cañizar del Olivar | Celadas | Crivillén | Cuevas de Almudén | Escorihuela | Escucha | Estercuel | Fuentes Calientes | Galve | Gargallo | Hinojosa de Jarque | Hoz de la Vieja, La | Híjar | Jarque de la Val | Maicas | Martín del Río | Mata de los Olmos, La | Mezquita de Jarque | Miravete de la Sierra | Montalbán | Oliete | Olmos, Los | Orrios | Palomar de Arroyos | Pancrudo | Perales del Alfambra | Urrea de Gaén | Utrillas | Vinaceite | Zoma, La",1,Teruel,2096.5261610017124,565.8875647322685,0.08227158211230187,688522.9494082958,4520162.941068718,651465.7877000002,4476812.977499999,727374.3683000002,4577415.464299999
13,19569,20367.4776119403,-798.4776119402995,-0.03920355908343787,0.9607964409165621,16293.98208955224,35643.085820895525,True,23,13,"Allepuz | Corbalán | Cubla | Cuevas Labradas | Formiche Alto | Fortanete | Jorcas | Peralejos | Pobo, El | Rubiales | Teruel | Tormón | Villel",1,Teruel,1108.5409497529745,412.9812748241774,0.08167720798115208,672605.2540028386,4473090.321495312,637890.8469000002,4444885.0756,716126.8305000002,4496088.6296999995
14,19785,20367.4776119403,-582.4776119402995,-0.02859841670324586,0.9714015832967542,16293.98208955224,35643.085820895525,True,19,9,"Alcañiz | Azaila | Castelnou | Castelserás | Jatiel | Mazaleón | Puebla de Híjar, La | Samper de Calanda | Torrevelilla",1,Teruel,956.7753128485988,246.56358729659067,0.1977706973359876,733240.6288884528,4555149.469953652,702309.3487,4529363.2831,764734.4091999996,4581080.2819
15,19556,20367.4776119403,-811.4776119402995,-0.03984183154150498,0.960158168458495,16293.98208955224,35643.085820895525,True,72,71,"Abejuela | Albarracín | Albentosa | Alcalá de la Selva | Alobras | Arcos de las Salinas | Bezas | Bordón | Cabra de Mora | Calomarde | Camarena de la Sierra | Camañas | Cantavieja | Cascante del Río | Castellar, El | Castellote | Cañada de Benatanduz | Cedrillas | Cella | Cuba, La | Cuervo, El | Frías de Albarracín | Fuentes de Rubielos | Gea de Albarracín | Griegos | Guadalaviar | Gúdar | Iglesuela del Cid, La | Jabaloyas | Libros | Linares de Mora | Manzanera | Mirambel | Monteagudo del Castillo | Monterde de Albarracín | Mora de Rubielos | Moscardón | Mosqueruela | Noguera de Albarracín | Nogueruelas | Olba | Parras de Castellote, Las | Pitarque | Puebla de Valverde, La | Puertomingalvo | Riodeva | Royuela | Rubielos de Mora | Saldón | San Agustín | Sarrión | Seno | Terriente | Toril y Masegoso | Torres de Albarracín | Torrijas | Tramacastiel | Tramacastilla | Tronchón | Valacloche | Valbona | Valdecuenca | Valdelinares | Vallecillo, El | Veguillas de la Sierra | Villar del Cobo | Villarluengo | Villarquemado | Villarroya de los Pinares | Villastar | Visiedo",1,Teruel,5034.064295201656,943.0833028444481,0.07112602048108718,676645.4247035371,4468773.5917223245,601295.6628999999,4412927.4376,736770.0691999998,4526964.482999999
16,19537,20367.4776119403,-830.4776119402995,-0.04077469128791076,0.9592253087120892,16293.98208955224,35643.085820895525,True,76,72,Aguatón | Alacón | Alba | Albalate del Arzobispo | Alcaine | Allueva | Almohaja | Alpeñés | Argente | Ariño | Barrachina | Bañón | Bea | Bello | Blancas | Blesa | Bronchales | Bueña | Burbáguena | Bádenas | Báguena | Calamocha | Caminreal | Castejón de Tornos | Cañada Vellida | Cortes de Aragón | Cosa | Cucalón | Ferreruela de Huerva | Fonfría | Fuenferrada | Fuentes Claras | Huesa del Común | Josa | Lagueruela | Lanzuela | Lidón | Loscos | Monforte de Moyuela | Monreal del Campo | Muniesa | Nogueras | Obón | Odón | Ojos Negros | Orihuela del Tremedal | Peracense | Plou | Pozondón | Pozuel del Campo | Rillo | Rubielos de la Cérida | Ródenas | Salcedillo | San Martín del Río | Santa Cruz de Nogueras | Santa Eulalia | Segura de los Baños | Singra | Tornos | Torralba de los Sisones | Torre de las Arcas | Torre los Negros | Torrecilla del Rebollar | Torrelacárcel | Torremocha de Jiloca | Torrijo del Campo | Villafranca del Campo | Villahermosa del Campo | Villanueva del Rebollar de la Sierra | Villar del Salz | Vivel del Río Martín,1,Teruel,3643.3474901549953,599.2252987096629,0.12750586963352958,655933.9158056682,4526228.772686317,609932.7468999997,4481860.0879,714237.3195000002,4564547.514699999
17,19725,20367.4776119403,-642.4776119402995,-0.03154428958663253,0.9684557104133674,16293.98208955224,35643.085820895525,True,36,33,"Aguaviva | Alcorisa | Aliaga | Arens de Lledó | Beceite | Belmonte de San José | Berge | Calaceite | Calanda | Cañada de Verich, La | Cerollera, La | Codoñera, La | Cretas | Ejulve | Foz-Calanda | Fresneda, La | Fuentespalda | Fórnoles | Ginebrosa, La | Lledó | Mas de las Matas | Molinos | Monroyo | Peñarroya de Tastavins | Portellada, La | Ráfales | Torre de Arcas | Torre del Compte | Torrecilla de Alcañiz | Valdealgorfa | Valdeltormo | Valderrobres | Valjunquera",1,Teruel,1873.525478569908,400.0742928714082,0.14709170259584187,740119.3944739095,4526291.58565725,687638.0535000004,4491679.670499999,777133.4205,4551750.893200001
18,19337,20367.4776119403,-1030.4776119402995,-0.050594267565866324,0.9494057324341337,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,5.134459005290312,14.248371844770517,0.3178147678564211,677858.0042386673,4616175.225003889,676712.3404999999,4614340.9626,679241.318,4617992.3936
19,19343,20367.4776119403,-1024.4776119402995,-0.05029968027752765,0.9497003197224724,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,3.636668819659773,15.993214831434345,0.17866606603128293,676074.1106380188,4615944.540724506,674617.5702,4613842.6997,677046.6190999998,4617609.701300001
20,19985,20367.4776119403,-382.47761194029954,-0.018778840425290294,0.9812211595747097,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,1.3370875634734194,6.730586058946631,0.3709060780129907,675537.8134077409,4615958.305051608,674395.2468999997,4615141.564300001,676397.4429000001,4616439.499500001
21,19989,20367.4776119403,-378.47761194029954,-0.018582448899731183,0.9814175511002688,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.5262205157313274,4.502737345139867,0.3261552782995295,676885.5107584853,4612330.813416571,676412.7061999999,4611709.8094999995,677403.9844000004,4612939.7806
22,20434,20367.4776119403,66.52238805970046,0.0032661083187199456,1.00326610831872,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,0.6280509046954519,6.705953710264342,0.17550262113081114,676689.0095914681,4611764.517284646,675863.5149999997,4610826.9154,677596.8664999995,4612442.333699999
23,19951,20367.4776119403,-416.47761194029954,-0.02044816839254274,0.9795518316074573,16293.98208955224,35643.085820895525,True,18,1,Zaragoza,1,Zaragoza,0.8939746038187728,5.562118619559983,0.36312366444301303,676229.0299304527,4612887.267461879,675664.6687000003,4612306.1569,676905.8737000003,4613531.7654
24,20168,20367.4776119403,-199.47761194029954,-0.009793928130960954,0.9902060718690391,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,1.800496426029183,12.21427855288896,0.15165840615996196,675047.4851986145,4611129.118103611,673841.2413999997,4609899.8825,676205.8087999998,4612010.2106
25,20391,20367.4776119403,23.52238805970046,0.0011548994189594993,1.0011548994189594,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,127.26224278246504,101.72485626472897,0.15454510962566403,676606.2726887648,4601735.695454066,670123.0681999996,4591180.7027,682430.2757000001,4611942.838199999
26,19873,20367.4776119403,-494.47761194029954,-0.024277803140945412,0.9757221968590546,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,1.625706798719868,8.910525038669554,0.2573033829120885,673191.7414006594,4612294.060119716,672033.8151000002,4611501.5364,674245.7989999996,4613191.7786
27,21099,20367.4776119403,731.5223880597005,0.035916199442922195,1.0359161994429222,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.5992404928941999,6.887521690544003,0.1587395180684551,676281.217604457,4611466.179753338,675595.2363999998,4610708.240700001,676839.3672000002,4612268.4350000005
28,19891,20367.4776119403,-476.47761194029954,-0.02339404127592941,0.9766059587240706,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.33848849718366375,3.5775897085974906,0.33233242270576696,673876.992440993,4613113.333851408,673433.7429,4612679.412699999,674396.3995000003,4613661.5057
29,20178,20367.4776119403,-189.47761194029954,-0.009302949317063176,0.9906970506829368,16293.98208955224,35643.085820895525,True,15,1,Zaragoza,1,Zaragoza,0.4031080338722704,4.289801163460943,0.2752688017222211,674661.1672626878,4613367.909953445,674264.7668000003,4612740.9605,675087.1646999996,4613817.119100001
30,20060,20367.4776119403,-307.47761194029954,-0.015096499321056958,0.9849035006789431,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.8618220335392137,7.718689850086049,0.18177756267791817,676264.3025779341,4610568.830784141,675342.9079,4609960.542300001,677030.9771999996,4611203.474199999
31,20082,20367.4776119403,-285.47761194029954,-0.014016345930481847,0.9859836540695182,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.6185841479924533,5.416991788967669,0.26490630554947714,674579.4473026764,4612701.711036612,673999.1944000004,4612266.2848000005,675288.5587999998,4613274.855
32,19776,20367.4776119403,-591.4776119402995,-0.02904029763575386,0.9709597023642461,16293.98208955224,35643.085820895525,True,11,1,Zaragoza,1,Zaragoza,2.174671293439626,9.815682844507714,0.28363671759997744,672258.6031779875,4612770.3227744745,670992.8606000002,4611387.9077,673159.7939999998,4614050.713099999
33,20003,20367.4776119403,-364.47761194029954,-0.017895078560274294,0.9821049214397257,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,0.942711555152837,5.921194350958474,0.33788589467371194,676724.1513073513,4613643.348499219,675807.1639,4613052.817,677639.909,4614035.411800001
34,20257,20367.4776119403,-110.47761194029954,-0.005424216687270728,0.9945757833127292,16293.98208955224,35643.085820895525,True,18,1,Zaragoza,1,Zaragoza,0.5673819078562967,4.929737309555152,0.2933849231307459,675541.2256231557,4612374.135098669,675050.0422,4611778.0951000005,676014.2193,4613008.5485
35,20263,20367.4776119403,-104.47761194029954,-0.005129629398932061,0.994870370601068,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,1.5725796132269942,7.301890546587259,0.37063964210199407,678218.9394919821,4613339.622244793,677229.9808,4612633.1117,679211.8978000004,4614085.0030000005
36,19471,20367.4776119403,-896.4776119402995,-0.044015151459636095,0.9559848485403639,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.49609667815502423,5.445938985843944,0.21019899744860493,677209.4612514271,4612912.195202528,676568.4020999996,4612139.759,677691.7253999999,4613619.003900001
37,19100,20367.4776119403,-1267.4776119402995,-0.06223046545524367,0.9377695345447563,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,0.6535440247256816,6.0249046643841995,0.22624779428986794,677342.8711277702,4614216.175663797,676613.2297,4613553.7302,677946.4709999999,4614869.356899999
38,19710,20367.4776119403,-657.4776119402995,-0.032280757807479195,0.9677192421925208,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,2.830760131057539,9.626418348956305,0.38386938004623405,678824.405027788,4614944.215067285,677672.1001000004,4613464.5011,679663.807,4616371.6839000005
39,19910,20367.4776119403,-457.47761194029954,-0.02246118152952363,0.9775388184704764,16293.98208955224,35643.085820895525,True,18,1,Zaragoza,1,Zaragoza,5.12980438614329,12.190947728004177,0.43374624727548844,679118.9860322033,4611830.074155937,677497.0438000001,4610174.2204,680357.4890000001,4613226.168500001
40,19861,20367.4776119403,-506.47761194029954,-0.024866977717622744,0.9751330222823773,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,2.292283523748432,9.89646167035055,0.29411576436313375,677897.0040693707,4611207.028332666,676826.7293999996,4609920.6361,678707.8735999996,4612496.9399999995
41,18955,20367.4776119403,-1412.4776119402995,-0.06934965825676145,0.9306503417432386,16293.98208955224,35643.085820895525,True,13,1,Zaragoza,1,Zaragoza,0.9625652712210544,6.772211254911746,0.26374185606067446,675626.2132148925,4614901.657417756,675007.6726000002,4613919.1248,676281.1073000003,4615535.053099999
42,20821,20367.4776119403,453.52238805970046,0.022266988416563962,1.022266988416564,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,1.1008145712335673,7.500436844551188,0.24589568995552136,673547.7023151272,4613592.626743919,672824.3651999999,4612750.213300001,674515.9665999999,4614198.3617
43,20187,20367.4776119403,-180.47761194029954,-0.008861068384555176,0.9911389316154449,16293.98208955224,35643.085820895525,True,17,1,Zaragoza,1,Zaragoza,1.1883286765118786,8.747252368116584,0.19516553587822827,674428.4265857034,4611868.626863613,673622.2405000003,4610747.3025,675275.1937999995,4612671.0766
44,20387,20367.4776119403,19.52238805970046,0.000958507893400388,1.0009585078934005,16293.98208955224,35643.085820895525,True,11,1,Zaragoza,1,Zaragoza,54.6789617550157,37.03691926070049,0.5009108213525382,667784.4499191032,4606962.002908457,661590.7412,4601541.8429000005,673276.8420000002,4611160.694499999
45,19672,20367.4776119403,-695.4776119402995,-0.03414647730029075,0.9658535226997093,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,0.5578722276606004,4.166133402742411,0.4039040994677046,675582.0687242992,4613524.00518618,675208.2346000001,4612806.417099999,676021.2451999998,4614062.7696
46,19492,20367.4776119403,-875.4776119402995,-0.04298409595045076,0.9570159040495493,16293.98208955224,35643.085820895525,True,16,1,Zaragoza,1,Zaragoza,0.4851534977015228,4.893786226158949,0.25456520499586455,675119.4706879592,4613135.294231068,674659.1627000002,4612353.771600001,675438.3531999998,4613704.2831
47,19873,20367.4776119403,-494.47761194029954,-0.024277803140945412,0.9757221968590546,16293.98208955224,35643.085820895525,True,14,1,Zaragoza,1,Zaragoza,1.7646981139731868,7.157735218270388,0.4328416341841993,674581.5502334484,4614364.689663299,672863.6394999996,4613634.7456,675649.4499000004,4614971.5594999995
48,21132,20367.4776119403,764.5223880597005,0.037536429528784866,1.0375364295287848,16293.98208955224,35643.085820895525,True,12,1,Zaragoza,1,Zaragoza,1.8884976401526141,9.167048311038979,0.28240167626787777,677375.0293357484,4610040.942298227,676577.5592999998,4608985.461999999,678310.8053000001,4611531.2641
49,19220,20367.4776119403,-1147.4776119402995,-0.056338719688470325,0.9436612803115296,16293.98208955224,35643.085820895525,True,11,1,Zaragoza,1,Zaragoza,46.72174788025553,51.88513035470677,0.21809370038619197,670462.2711425584,4617461.540484733,667064.6574999997,4611442.418299999,675372.9945999999,4625467.786800001
50,20092,20367.4776119403,-275.47761194029954,-0.013525367116584069,0.986474632883416,16293.98208955224,35643.085820895525,True,11,1,Zaragoza,1,Zaragoza,170.46025883582703,112.6723469666657,0.16873233869386275,684455.7760235484,4603484.26880385,677249.0689000003,4591394.0699000005,693491.5866999999,4621821.6139
51,18965,20367.4776119403,-1402.4776119402995,-0.06885867944286367,0.9311413205571363,16293.98208955224,35643.085820895525,True,12,1,Zaragoza,1,Zaragoza,372.4009325730031,154.0450888074624,0.1972081731938294,670969.846478364,4629562.603820797,655931.9020999996,4615611.699999999,692027.5005000001,4644176.1731
52,19183,20367.4776119403,-1184.4776119402995,-0.058155341299892103,0.9418446587001079,16293.98208955224,35643.085820895525,True,18,7,Asín | Biota | Ejea de los Caballeros | Layana | Lobera de Onsella | Luesia | Uncastillo,1,Zaragoza,1150.8834323197095,200.75233160633022,0.3588558299460128,651931.9095943454,4676663.683436928,630989.8940000003,4650480.7281,671587.7710999995,4708045.2458
53,21381,20367.4776119403,1013.5223880597005,0.04976180199483954,1.0497618019948396,16293.98208955224,35643.085820895525,True,19,6,Calatayud | Cervera de la Cañada | Paracuellos de Jiloca | Sediles | Torralba de Ribota | Villalba de Perejil,1,Zaragoza,272.880125314283,98.88531628424946,0.3506857799625636,613803.6251740244,4581223.6467681285,600133.4633,4569344.0571,627216.4316999996,4590869.110200001
54,22648,20367.4776119403,2280.5223880597005,0.11196881771568803,1.1119688177156881,16293.98208955224,35643.085820895525,True,63,60,Abanto | Acered | Agón | Ainzón | Alarba | Alberite de San Juan | Albeta | Alcalá de Moncayo | Alconchel de Ariza | Aldehuela de Liestos | Ambel | Aranda de Moncayo | Ariza | Atea | Ateca | Añón de Moncayo | Berdejo | Bijuesca | Boquiñeni | Bordalba | Bureta | Cabolafuente | Calcena | Calmarza | Campillo de Aragón | Cimballa | Clarés de Ribota | Cubel | Embid de Ariza | Fréscano | Fuendejalón | Fuentes de Jiloca | Gallur | Gotor | Illueca | Jaraba | Magallón | Malanquilla | Mesones de Isuela | Monreal de Ariza | Montón | Moros | Orcajo | Pedrola | Pomer | Pozuel de Ariza | Pozuelo de Aragón | Purujosa | Sisamón | Tabuenca | Talamantes | Tierga | Torralba de los Frailes | Torrehermosa | Torrelapaja | Torrijo de la Cañada | Trasobares | Villafeliche | Villalengua | Villarroya de la Sierra,1,Zaragoza,2625.014347327169,652.7740355146495,0.07741333936384961,607218.7202017661,4592975.338512205,569192.3797000004,4536188.1132,651623.9084999999,4641500.966600001
55,22800,20367.4776119403,2432.5223880597005,0.11943169568693426,1.1194316956869343,16293.98208955224,35643.085820895525,True,29,19,"Bisimbre | Borja | Bulbuente | Buste, El | Fayos, Los | Grisel | Litago | Lituénigo | Maleján | Mallén | Malón | Novallas | San Martín de la Virgen de Moncayo | Santa Cruz de Moncayo | Tarazona | Torrellas | Trasmoz | Vera de Moncayo | Vierlas",1,Zaragoza,554.9696926600926,177.2023469333368,0.22209572111384357,610417.5800177985,4637344.600061872,594015.8274999997,4620620.118100001,636185.0179000003,4651289.6502
56,22753,20367.4776119403,2385.5223880597005,0.11712409526161471,1.1171240952616146,16293.98208955224,35643.085820895525,True,17,9,Alagón | Alcalá de Ebro | Cabañas de Ebro | Luceni | Novillas | Pinseque | Pradilla de Ebro | Remolinos | Tauste,1,Zaragoza,559.9898768409122,187.34377937998198,0.2004986652216492,648989.0271590989,4641937.197221753,631383.2454000004,4619371.4022,667557.9955000002,4655934.668099999
57,20078,20367.4776119403,-289.47761194029954,-0.014212737456040958,0.9857872625439591,16293.98208955224,35643.085820895525,True,38,32,"Ardisa | Artieda | Bagüés | Biel | Castejón de Valdejasa | Castiliscar | Erla | Frago, El | Isuerre | Leciñena | Longás | Luna | Marracos | Mianos | Murillo de Gállego | Navardún | Orés | Pedrosas, Las | Piedratajada | Pintanos, Los | Puendeluna | Salvatierra de Esca | Santa Eulalia de Gállego | Sierra de Luna | Sigüés | Sos del Rey Católico | Sádaba | Undués de Lerda | Urriés | Valpalmas | Villanueva de Gállego | Zuera",1,Zaragoza,2387.599483323905,630.6173596776233,0.07544656933000533,668761.5827186622,4676402.698796222,630615.9137000004,4621748.118799999,706991.9468999999,4734510.991
58,19582,20367.4776119403,-785.4776119402995,-0.03856528662537076,0.9614347133746293,16293.98208955224,35643.085820895525,True,15,10,"Almolda, La | Bujaraloz | Farlete | Monegrillo | Pastriz | Perdiguera | Pina de Ebro | Puebla de Alfindén, La | San Mateo de Gállego | Villamayor de Gállego",1,Zaragoza,1155.685696911101,326.30241969486616,0.13639831766255806,712757.2755564234,4608698.063656318,682247.0904000001,4583739.926100001,744823.8327000001,4642603.3674
59,21599,20367.4776119403,1231.5223880597005,0.0604651401378111,1.0604651401378111,16293.98208955224,35643.085820895525,True,17,13,"Alfamén | Almonacid de la Sierra | Almunia de Doña Godina, La | Brea de Aragón | Calatorao | Chodes | Cosuenda | Lucena de Jalón | Morata de Jalón | Muel | Nigüella | Ricla | Salillas de Jalón",1,Zaragoza,586.2077927161816,197.97648474700935,0.18794649631912472,639809.0805932827,4593061.25529952,614834.5711000003,4577005.9724,664762.5663999999,4606332.067299999
60,20044,20367.4776119403,-323.47761194029954,-0.015882065423293405,0.9841179345767066,16293.98208955224,35643.085820895525,True,9,2,Cadrete | Cuarte de Huerva,1,Zaragoza,20.712782390910032,36.28044745317401,0.197743873563337,671381.0583971407,4603535.391469055,668270.6710000001,4598213.819499999,674535.1622000001,4608484.779200001
61,21324,20367.4776119403,956.5223880597005,0.0469632227556222,1.0469632227556223,16293.98208955224,35643.085820895525,True,20,13,Alborge | Alforque | Caspe | Chiprana | Cinco Olivas | Escatrón | Fabara | Fayón | Gelsa | Maella | Mequinenza | Nonaspe | Sástago,1,Zaragoza,1792.2684183054084,281.574667906552,0.2840702509953125,750857.1443872363,4573570.572670814,710830.4754999997,4548370.9737,783587.2506999997,4594680.0276
